benchmark_id,granularity,method_id,compiler_id,profile_condition,semantic_mode_off,semantic_mode_on,delta_num_semantic_classes,delta_num_intervals_total,delta_comparison_sites,delta_worst_case_depth,delta_expected_depth,delta_accept_predicate_expected_depth,delta_rollbackacc_predicate_expected_depth,delta_throughput_bytes_per_sec
BM_SYN_S,operational,B4,gcc_O3,uniform,operational_rb_off,operational_rb_on,1,1,1,1,0.45140721607676504,0.38245955540581855,-16.876298500758043,-20476623.072335154
BM_SYN_S,operational,B4,gcc_Os,uniform,operational_rb_off,operational_rb_on,1,1,1,1,0.45140721607676504,0.38245955540581855,-16.876298500758043,-14764385.061785668
BM_SYN_S,operational,B4,clang_O2,uniform,operational_rb_off,operational_rb_on,1,1,1,1,0.45140721607676504,0.38245955540581855,-16.876298500758043,-390927272727.27295
BM_SYN_S,operational,B4,clang_O3,uniform,operational_rb_off,operational_rb_on,1,1,1,1,0.45140721607676504,0.38245955540581855,-16.876298500758043,539322742474.9165
BM_SYN_S,operational,B4,clang_Os,uniform,operational_rb_off,operational_rb_on,1,1,1,1,0.45140721607676504,0.38245955540581855,-16.876298500758043,-8437865.761480987
BM_SYN_S,operational,B5_TREE,gcc_O2,uniform,operational_rb_off,operational_rb_on,1,1,1,0,0.19614302381442617,0.0,-1.6550495691941027,-7880443.867773652
BM_SYN_S,operational,B5_TREE,gcc_O3,uniform,operational_rb_off,operational_rb_on,1,1,1,0,0.19614302381442617,0.0,-1.6550495691941027,-15152608.188677102
BM_SYN_S,operational,B5_TREE,gcc_Os,uniform,operational_rb_off,operational_rb_on,1,1,1,0,0.19614302381442617,0.0,-1.6550495691941027,-3902297.9688090086
BM_SYN_S,operational,B5_TREE,clang_O2,uniform,operational_rb_off,operational_rb_on,1,1,1,0,0.19614302381442617,0.0,-1.6550495691941027,610053593947.0361
BM_SYN_S,operational,B5_TREE,clang_O3,uniform,operational_rb_off,operational_rb_on,1,1,1,0,0.19614302381442617,0.0,-1.6550495691941027,751783216783.2173
BM_SYN_S,operational,B5_TREE,clang_Os,uniform,operational_rb_off,operational_rb_on,1,1,1,0,0.19614302381442617,0.0,-1.6550495691941027,-10224036.683107466
BM_SYN_S,operational,B5_DAG,gcc_O2,uniform,operational_rb_off,operational_rb_on,1,1,1,0,0.19614302381442617,0.0,-1.6550495691941027,6545027.608427525
BM_SYN_S,operational,B5_DAG,gcc_O3,uniform,operational_rb_off,operational_rb_on,1,1,1,0,0.19614302381442617,0.0,-1.6550495691941027,2630153.0800344944
BM_SYN_S,operational,B5_DAG,gcc_Os,uniform,operational_rb_off,operational_rb_on,1,1,1,0,0.19614302381442617,0.0,-1.6550495691941027,15632656.89424172
BM_SYN_S,operational,B5_DAG,clang_O2,uniform,operational_rb_off,operational_rb_on,1,1,1,0,0.19614302381442617,0.0,-1.6550495691941027,0.0
BM_SYN_S,operational,B5_DAG,clang_O3,uniform,operational_rb_off,operational_rb_on,1,1,1,0,0.19614302381442617,0.0,-1.6550495691941027,87759183673.46924
BM_SYN_S,operational,B5_DAG,clang_Os,uniform,operational_rb_off,operational_rb_on,1,1,1,0,0.19614302381442617,0.0,-1.6550495691941027,-11570171.570023596
BM_SYN_S,fine,B1,gcc_O2,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-8562019.61169514
BM_SYN_S,fine,B1,gcc_O3,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-16621088.236267954
BM_SYN_S,fine,B1,gcc_Os,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-3614632.413701266
BM_SYN_S,fine,B1,clang_O2,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,99449583718.77832
BM_SYN_S,fine,B1,clang_O3,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-390040816326.53076
BM_SYN_S,fine,B1,clang_Os,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-8912546.595912278
BM_SYN_S,fine,B2,gcc_O2,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-8042304.915092558
BM_SYN_S,fine,B2,gcc_O3,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,2158054.2473846674
BM_SYN_S,fine,B2,gcc_Os,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,2513497.668686092
BM_SYN_S,fine,B2,clang_O2,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-159089900110.9873
BM_SYN_S,fine,B2,clang_O3,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-835137711864.4067
BM_SYN_S,fine,B2,clang_Os,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,2557692.76134032
BM_SYN_S,fine,B3,gcc_O2,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-5775120.111254543
BM_SYN_S,fine,B3,gcc_O3,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,7178042.08492738
BM_SYN_S,fine,B3,gcc_Os,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-6565194.112061113
BM_SYN_S,fine,B3,clang_O2,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,376418067226.8906
BM_SYN_S,fine,B3,clang_O3,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,159089900110.9873
BM_SYN_S,fine,B3,clang_Os,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,4447165.629059643
BM_SYN_S,fine,B4,gcc_O2,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,1821328.7525232136
BM_SYN_S,fine,B4,gcc_O3,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,3853218.7151735425
BM_SYN_S,fine,B4,gcc_Os,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-1172581.9093959033
BM_SYN_S,fine,B4,clang_O2,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,802575587905.9355
BM_SYN_S,fine,B4,clang_O3,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,358798498122.6538
BM_SYN_S,fine,B4,clang_Os,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,6773498.082413435
BM_SYN_S,fine,B5_TREE,gcc_O2,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,3987750.224432528
BM_SYN_S,fine,B5_TREE,gcc_O3,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-4125171.136469841
BM_SYN_S,fine,B5_TREE,gcc_Os,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,160844.45363768935
BM_SYN_S,fine,B5_TREE,clang_O2,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,458248081841.4321
BM_SYN_S,fine,B5_TREE,clang_O3,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,764771341463.4141
BM_SYN_S,fine,B5_TREE,clang_Os,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,540584.5969594121
BM_SYN_S,fine,B5_DAG,gcc_O2,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-2408184.3074474037
BM_SYN_S,fine,B5_DAG,gcc_O3,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-1229072.0971298814
BM_SYN_S,fine,B5_DAG,gcc_Os,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-1563853.8714619875
BM_SYN_S,fine,B5_DAG,clang_O2,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-670708556149.7329
BM_SYN_S,fine,B5_DAG,clang_O3,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,439873158756.1382
BM_SYN_S,fine,B5_DAG,clang_Os,same_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-1625379.6549870074
BM_SYN_S,fine,B1,gcc_O2,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-530755.9850537181
BM_SYN_S,fine,B1,gcc_O3,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-11578852.965268224
BM_SYN_S,fine,B1,gcc_Os,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,2913205.391419798
BM_SYN_S,fine,B1,clang_O2,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,103868115942.0293
BM_SYN_S,fine,B1,clang_O3,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,108589393939.39453
BM_SYN_S,fine,B1,clang_Os,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,1437374.4549987912
BM_SYN_S,fine,B2,gcc_O2,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,1335276.3422251642
BM_SYN_S,fine,B2,gcc_O3,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-5330630.688412428
BM_SYN_S,fine,B2,gcc_Os,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,984735.8400088251
BM_SYN_S,fine,B2,clang_O2,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,0.0
BM_SYN_S,fine,B2,clang_O3,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,422576650943.396
BM_SYN_S,fine,B2,clang_Os,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-2565291.4914458394
BM_SYN_S,fine,B3,gcc_O2,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,236328.77018737793
BM_SYN_S,fine,B3,gcc_O3,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-12761918.29869774
BM_SYN_S,fine,B3,gcc_Os,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-5139465.106386572
BM_SYN_S,fine,B3,clang_O2,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,670699197860.9629
BM_SYN_S,fine,B3,clang_O3,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-295339285714.28564
BM_SYN_S,fine,B3,clang_Os,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-814810.6504018009
BM_SYN_S,fine,B4,gcc_O2,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,2408616.802578509
BM_SYN_S,fine,B4,gcc_O3,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-8492743.021408945
BM_SYN_S,fine,B4,gcc_Os,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,4484147.310965121
BM_SYN_S,fine,B4,clang_O2,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,0.0
BM_SYN_S,fine,B4,clang_O3,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,865412790697.6738
BM_SYN_S,fine,B4,clang_Os,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,1723788.231534928
BM_SYN_S,fine,B5_TREE,gcc_O2,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-3876055.7417062223
BM_SYN_S,fine,B5_TREE,gcc_O3,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,5126257.281139046
BM_SYN_S,fine,B5_TREE,gcc_Os,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-4881898.622169733
BM_SYN_S,fine,B5_TREE,clang_O2,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,1119828125000.0
BM_SYN_S,fine,B5_TREE,clang_O3,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,498624768089.0542
BM_SYN_S,fine,B5_TREE,clang_Os,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,15150444.838598013
BM_SYN_S,fine,B5_DAG,gcc_O2,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,14698845.902825058
BM_SYN_S,fine,B5_DAG,gcc_O3,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,11137743.892959327
BM_SYN_S,fine,B5_DAG,gcc_Os,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,10073448.0654248
BM_SYN_S,fine,B5_DAG,clang_O2,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,373925217391.3037
BM_SYN_S,fine,B5_DAG,clang_O3,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,938522619047.6187
BM_SYN_S,fine,B5_DAG,clang_Os,same_B,fine,fine,0,0,0,0,0.0,0.0,0.0,15178928.606180578
BM_SYN_S,fine,B1,gcc_O2,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,18677236.259515524
BM_SYN_S,fine,B1,gcc_O3,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,29166883.50296867
BM_SYN_S,fine,B1,gcc_Os,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,17650882.662244678
BM_SYN_S,fine,B1,clang_O2,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,390035374149.65967
BM_SYN_S,fine,B1,clang_O3,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-274477021276.5957
BM_SYN_S,fine,B1,clang_Os,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,31743064.74514696
BM_SYN_S,fine,B2,gcc_O2,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,19541282.9701913
BM_SYN_S,fine,B2,gcc_O3,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,21973133.33124751
BM_SYN_S,fine,B2,gcc_Os,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,15364258.975641876
BM_SYN_S,fine,B2,clang_O2,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,1359630353549.8706
BM_SYN_S,fine,B2,clang_O3,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,147517667238.42236
BM_SYN_S,fine,B2,clang_Os,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-20596253.268444926
BM_SYN_S,fine,B3,gcc_O2,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-15522753.234034419
BM_SYN_S,fine,B3,gcc_O3,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-10389613.974651545
BM_SYN_S,fine,B3,gcc_Os,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-14270579.749814898
BM_SYN_S,fine,B3,clang_O2,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,497701388888.88916
BM_SYN_S,fine,B3,clang_O3,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-1242336286594.7612
BM_SYN_S,fine,B3,clang_Os,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-10569410.482981741
BM_SYN_S,fine,B4,gcc_O2,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-16243724.920986593
BM_SYN_S,fine,B4,gcc_O3,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-10961032.052115142
BM_SYN_S,fine,B4,gcc_Os,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-11633756.481646895
BM_SYN_S,fine,B4,clang_O2,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-513756272401.4336
BM_SYN_S,fine,B4,clang_O3,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-407210227272.72754
BM_SYN_S,fine,B4,clang_Os,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-4789797.046272457
BM_SYN_S,fine,B5_TREE,gcc_O2,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,4158165.346806377
BM_SYN_S,fine,B5_TREE,gcc_O3,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,8089418.773682594
BM_SYN_S,fine,B5_TREE,gcc_Os,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,2962044.6169576645
BM_SYN_S,fine,B5_TREE,clang_O2,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,99448196114.70801
BM_SYN_S,fine,B5_TREE,clang_O3,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-103868115942.0293
BM_SYN_S,fine,B5_TREE,clang_Os,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,2602505.4001106024
BM_SYN_S,fine,B5_DAG,gcc_O2,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,1879621.633365482
BM_SYN_S,fine,B5_DAG,gcc_O3,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-1538589.3564663231
BM_SYN_S,fine,B5_DAG,gcc_Os,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,2076417.734219402
BM_SYN_S,fine,B5_DAG,clang_O2,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,721197484276.729
BM_SYN_S,fine,B5_DAG,clang_O3,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,796322222222.2222
BM_SYN_S,fine,B5_DAG,clang_Os,A_to_B,fine,fine,0,0,0,0,0.0,0.0,0.0,-260160.2410673797
BM_SYN_S,fine,B1,gcc_O2,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,5481018.150031507
BM_SYN_S,fine,B1,gcc_O3,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-8664594.969809234
BM_SYN_S,fine,B1,gcc_Os,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,5104190.848611444
BM_SYN_S,fine,B1,clang_O2,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,358798498122.6538
BM_SYN_S,fine,B1,clang_O3,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-212460474308.30078
BM_SYN_S,fine,B1,clang_Os,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-5586883.712946057
BM_SYN_S,fine,B2,gcc_O2,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,6251678.988442004
BM_SYN_S,fine,B2,gcc_O3,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,2461826.16405797
BM_SYN_S,fine,B2,gcc_Os,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,2685350.417350054
BM_SYN_S,fine,B2,clang_O2,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-326102123356.92676
BM_SYN_S,fine,B2,clang_O3,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,904924242424.2427
BM_SYN_S,fine,B2,clang_Os,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,11406353.355665892
BM_SYN_S,fine,B3,gcc_O2,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,5875569.545837432
BM_SYN_S,fine,B3,gcc_O3,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,9323429.057405084
BM_SYN_S,fine,B3,gcc_Os,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,6888921.011635393
BM_SYN_S,fine,B3,clang_O2,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-490570404172.09863
BM_SYN_S,fine,B3,clang_O3,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,165392307692.3081
BM_SYN_S,fine,B3,clang_Os,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,1907300.524188161
BM_SYN_S,fine,B4,gcc_O2,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,657339.5548114777
BM_SYN_S,fine,B4,gcc_O3,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,1869915.0532208383
BM_SYN_S,fine,B4,gcc_Os,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,2723051.856363356
BM_SYN_S,fine,B4,clang_O2,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,639910714285.7144
BM_SYN_S,fine,B4,clang_O3,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-222232558139.53516
BM_SYN_S,fine,B4,clang_Os,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-6863070.077482641
BM_SYN_S,fine,B5_TREE,gcc_O2,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,307127.4518375695
BM_SYN_S,fine,B5_TREE,gcc_O3,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,5712492.850543708
BM_SYN_S,fine,B5_TREE,gcc_Os,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,224561.12950241566
BM_SYN_S,fine,B5_TREE,clang_O2,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,643192307692.3081
BM_SYN_S,fine,B5_TREE,clang_O3,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,0.0
BM_SYN_S,fine,B5_TREE,clang_Os,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,7984270.750161767
BM_SYN_S,fine,B5_DAG,gcc_O2,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-6843994.909950376
BM_SYN_S,fine,B5_DAG,gcc_O3,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,268933.9586240649
BM_SYN_S,fine,B5_DAG,gcc_Os,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-2439058.959608257
BM_SYN_S,fine,B5_DAG,clang_O2,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,617337981952.4194
BM_SYN_S,fine,B5_DAG,clang_O3,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,-612273374466.0659
BM_SYN_S,fine,B5_DAG,clang_Os,B_to_A,fine,fine,0,0,0,0,0.0,0.0,0.0,7592522.619549096
BM_SYN_S,fine,B1,gcc_O2,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,5232095.7737661
BM_SYN_S,fine,B1,gcc_O3,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,2995061.7082567513
BM_SYN_S,fine,B1,gcc_Os,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,4881510.497929007
BM_SYN_S,fine,B1,clang_O2,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,-203319148936.16992
BM_SYN_S,fine,B1,clang_O3,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,212460474308.30078
BM_SYN_S,fine,B1,clang_Os,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,14351060.052082777
BM_SYN_S,fine,B2,gcc_O2,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,2441408.361560315
BM_SYN_S,fine,B2,gcc_O3,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,7679447.715866536
BM_SYN_S,fine,B2,gcc_Os,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,8694761.3416498
BM_SYN_S,fine,B2,clang_O2,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,-179175000000.0
BM_SYN_S,fine,B2,clang_O3,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,286171251109.13916
BM_SYN_S,fine,B2,clang_Os,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,4092710.6254169345
BM_SYN_S,fine,B3,gcc_O2,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,8690143.052909702
BM_SYN_S,fine,B3,gcc_O3,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,9643044.464649469
BM_SYN_S,fine,B3,gcc_Os,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,5014810.405490279
BM_SYN_S,fine,B3,clang_O2,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,-217328167115.90332
BM_SYN_S,fine,B3,clang_O3,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,-539322742474.9165
BM_SYN_S,fine,B3,clang_Os,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,-546365.125394851
BM_SYN_S,fine,B4,gcc_O2,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,4526424.465301126
BM_SYN_S,fine,B4,gcc_O3,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,2583418.0405316353
BM_SYN_S,fine,B4,gcc_Os,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,-337124.2826395333
BM_SYN_S,fine,B4,clang_O2,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,-373930434782.6084
BM_SYN_S,fine,B4,clang_O3,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,751783216783.2173
BM_SYN_S,fine,B4,clang_Os,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,7825349.647094578
BM_SYN_S,fine,B5_TREE,gcc_O2,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,1086544.2882343233
BM_SYN_S,fine,B5_TREE,gcc_O3,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,4607704.851721436
BM_SYN_S,fine,B5_TREE,gcc_Os,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,2511668.4743855
BM_SYN_S,fine,B5_TREE,clang_O2,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,153141025641.0254
BM_SYN_S,fine,B5_TREE,clang_O3,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,-643192307692.3081
BM_SYN_S,fine,B5_TREE,clang_Os,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,5340831.732574105
BM_SYN_S,fine,B5_DAG,gcc_O2,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,6124107.807289034
BM_SYN_S,fine,B5_DAG,gcc_O3,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,3203149.4285594523
BM_SYN_S,fine,B5_DAG,gcc_Os,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,-1890010.0254794061
BM_SYN_S,fine,B5_DAG,clang_O2,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,78015239477.50293
BM_SYN_S,fine,B5_DAG,clang_O3,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,-103869565217.3916
BM_SYN_S,fine,B5_DAG,clang_Os,uniform,fine,fine,0,0,0,0,0.0,0.0,0.0,3745649.588061452
BM_SYN_M,coarse,B1,gcc_O2,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,4731875.018718511
BM_SYN_M,coarse,B1,gcc_O3,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-17508851.996926606
BM_SYN_M,coarse,B1,gcc_Os,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-18211441.060295105
BM_SYN_M,coarse,B1,clang_O2,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,243401886792.45264
BM_SYN_M,coarse,B1,clang_O3,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-298618055555.55566
BM_SYN_M,coarse,B1,clang_Os,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-26282397.965587616
BM_SYN_M,coarse,B2,gcc_O2,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-19930811.491360813
BM_SYN_M,coarse,B2,gcc_O3,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-19617397.104507178
BM_SYN_M,coarse,B2,gcc_Os,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-16979253.607434064
BM_SYN_M,coarse,B2,clang_O2,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-212455533596.83887
BM_SYN_M,coarse,B2,clang_O3,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,-243401886792.45264
BM_SYN_M,coarse,B2,clang_Os,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,9786330.048475713
BM_SYN_M,coarse,B3,gcc_O2,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,9692208.889209688
BM_SYN_M,coarse,B3,gcc_O3,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,13950615.067604452
BM_SYN_M,coarse,B3,gcc_Os,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,15946021.782028198
BM_SYN_M,coarse,B3,clang_O2,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,562104575163.3984
BM_SYN_M,coarse,B3,clang_O3,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,443766769865.8413
BM_SYN_M,coarse,B3,clang_Os,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,18623980.49121058
BM_SYN_M,coarse,B4,gcc_O2,same_A,coarse,coarse,0,0,0,0,0.0,0.0,0.0,16480453.268821865
