benchmark_id,granularity,semantic_label_mode,rollback_split_condition,method_id,compiler,compiler_id,opt_level,profile_source,profile_condition,profile_scenario,eval_source,status,error_message,throughput_bytes_per_sec,avg_semantic_comparisons_per_visited_state
BM_SYN_M,fine,fine,off,B4,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,completed,,4387857142857.1426,5.831134531669826
BM_SYN_M,fine,fine,off,B4,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,completed,,4777888888888.889,5.831134531669826
BM_SYN_M,fine,fine,off,B4,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,completed,,224934038.31949934,5.831134531669826
BM_SYN_M,fine,fine,off,B3,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,182546420.89980558,16.53384432734165
BM_SYN_M,fine,fine,off,B3,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,200369416.6962554,16.53384432734165
BM_SYN_M,fine,fine,off,B3,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,173800822.4225331,16.53384432734165
BM_SYN_M,fine,fine,off,B3,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,4674021739130.435,16.53384432734165
BM_SYN_M,fine,fine,off,B3,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,4300100000000.0,16.53384432734165
BM_SYN_M,fine,fine,off,B3,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,176850844.99836317,16.53384432734165
BM_SYN_M,fine,fine,off,B4,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,221975473.82918406,5.134240069983962
BM_SYN_M,fine,fine,off,B4,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,250632394.94084048,5.134240069983962
BM_SYN_M,fine,fine,off,B4,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,206503657.4308853,5.134240069983962
BM_SYN_M,fine,fine,off,B4,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,4134711538461.538,5.134240069983962
BM_SYN_M,fine,fine,off,B4,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,4674021739130.435,5.134240069983962
BM_SYN_M,fine,fine,off,B4,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,225256183.66228703,5.134240069983962
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,194495806.22516844,16.53384432734165
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,207561031.177838,16.53384432734165
BM_SYN_M,fine,fine,on,B3,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,178513753.95730883,16.53384432734165
BM_SYN_M,fine,fine,on,B3,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,4777888888888.889,16.53384432734165
BM_SYN_M,fine,fine,on,B3,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,4387857142857.1426,16.53384432734165
BM_SYN_M,fine,fine,on,B3,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,189307625.66212106,16.53384432734165
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,222838901.5852287,4.990993730603403
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,251776446.45132276,4.990993730603403
BM_SYN_M,fine,fine,on,B4,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,203587218.05009645,4.990993730603403
BM_SYN_M,fine,fine,on,B4,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,4574574468085.106,4.990993730603403
BM_SYN_M,fine,fine,on,B4,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,4300100000000.0,4.990993730603403
BM_SYN_M,fine,fine,on,B4,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,226082832.7204703,4.990993730603403
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O2,-O2,B,same_B,same_B,B,completed,,176270741.78526923,17.370947920818388
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O3,-O3,B,same_B,same_B,B,completed,,188950249.0535263,17.370947920818388
BM_SYN_M,fine,fine,on,B3,gcc,gcc_Os,-Os,B,same_B,same_B,B,completed,,159797250.84633648,17.370947920818388
BM_SYN_M,fine,fine,on,B3,clang,clang_O2,-O2,B,same_B,same_B,B,completed,,3412825396825.397,17.370947920818388
BM_SYN_M,fine,fine,on,B3,clang,clang_O3,-O3,B,same_B,same_B,B,completed,,4056754716981.1323,17.370947920818388
BM_SYN_M,fine,fine,on,B3,clang,clang_Os,-Os,B,same_B,same_B,B,completed,,180171634.3305532,17.370947920818388
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O2,-O2,B,same_B,same_B,B,completed,,215229471.12578845,4.779809352995882
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O3,-O3,B,same_B,same_B,B,completed,,239917962.26844594,4.779809352995882
BM_SYN_M,fine,fine,on,B4,gcc,gcc_Os,-Os,B,same_B,same_B,B,completed,,200914078.31993487,4.779809352995882
BM_SYN_M,fine,fine,on,B4,clang,clang_O2,-O2,B,same_B,same_B,B,completed,,4574638297872.341,4.779809352995882
BM_SYN_M,fine,fine,on,B4,clang,clang_O3,-O3,B,same_B,same_B,B,completed,,4886545454545.455,4.779809352995882
BM_SYN_M,fine,fine,on,B4,clang,clang_Os,-Os,B,same_B,same_B,B,completed,,221856030.08049464,4.779809352995882
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,completed,,181715072.91574228,17.370947920818388
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,completed,,205109810.75269637,17.370947920818388
BM_SYN_M,fine,fine,on,B3,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,completed,,178093345.60337022,17.370947920818388
BM_SYN_M,fine,fine,on,B3,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,completed,,4300160000000.0,17.370947920818388
BM_SYN_M,fine,fine,on,B3,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,completed,,4215843137254.902,17.370947920818388
BM_SYN_M,fine,fine,on,B3,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,completed,,176848512.26583865,17.370947920818388
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,completed,,222083582.9528787,5.345107612594659
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,completed,,246958219.66977745,5.345107612594659
BM_SYN_M,fine,fine,on,B4,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,completed,,206530540.88816354,5.345107612594659
BM_SYN_M,fine,fine,on,B4,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,completed,,4574638297872.341,5.345107612594659
BM_SYN_M,fine,fine,on,B4,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,completed,,4777955555555.556,5.345107612594659
BM_SYN_M,fine,fine,on,B4,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,completed,,223979032.17573473,5.345107612594659
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,completed,,187526711.03241956,16.53384432734165
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,completed,,205443063.49571875,16.53384432734165
BM_SYN_M,fine,fine,on,B3,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,completed,,172496512.04117996,16.53384432734165
BM_SYN_M,fine,fine,on,B3,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,completed,,3706982758620.6895,16.53384432734165
BM_SYN_M,fine,fine,on,B3,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,completed,,4479270833333.333,16.53384432734165
BM_SYN_M,fine,fine,on,B3,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,completed,,172076822.9114561,16.53384432734165
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,completed,,202959553.46160707,5.831134531669826
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,completed,,230347774.1958639,5.831134531669826
BM_SYN_M,fine,fine,on,B4,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,completed,,189089856.92826715,5.831134531669826
BM_SYN_M,fine,fine,on,B4,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,completed,,3839375000000.0,5.831134531669826
BM_SYN_M,fine,fine,on,B4,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,completed,,4387857142857.1426,5.831134531669826
BM_SYN_M,fine,fine,on,B4,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,completed,,206394232.61529008,5.831134531669826
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,188744753.67626727,16.53384432734165
BM_SYN_M,fine,fine,on,B3,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,209022361.9560927,16.53384432734165
BM_SYN_M,fine,fine,on,B3,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,176852445.1543968,16.53384432734165
BM_SYN_M,fine,fine,on,B3,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,5000116279069.768,16.53384432734165
BM_SYN_M,fine,fine,on,B3,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,4886477272727.273,16.53384432734165
BM_SYN_M,fine,fine,on,B3,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,189301125.3029848,16.53384432734165
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,221397407.34219107,5.134240069983962
BM_SYN_M,fine,fine,on,B4,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,250711303.9016768,5.134240069983962
BM_SYN_M,fine,fine,on,B4,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,206015907.89099234,5.134240069983962
BM_SYN_M,fine,fine,on,B4,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,4215784313725.49,5.134240069983962
BM_SYN_M,fine,fine,on,B4,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,4574574468085.106,5.134240069983962
BM_SYN_M,fine,fine,on,B4,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,228211363.38789403,5.134240069983962
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,442905669.16125417,1.0
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,959878747.8347828,1.0
BM_SYN_L,binary,binary,off,B3,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,491232439.1754038,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,4574659574468.085,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,4777977777777.778,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,369281528.4523802,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,445112660.544381,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,967519698.326486,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,443748465.0041587,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,3839446428571.4287,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,4574659574468.085,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,368695148.17494965,1.0
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O2,-O2,B,same_B,same_B,B,completed,,437605456.355062,1.0
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O3,-O3,B,same_B,same_B,B,completed,,947103884.8337746,1.0
BM_SYN_L,binary,binary,off,B3,gcc,gcc_Os,-Os,B,same_B,same_B,B,completed,,480881320.1461859,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_O2,-O2,B,same_B,same_B,B,completed,,4056660377358.4907,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_O3,-O3,B,same_B,same_B,B,completed,,4574531914893.617,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_Os,-Os,B,same_B,same_B,B,completed,,375220111.5173515,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O2,-O2,B,same_B,same_B,B,completed,,432854180.5077409,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O3,-O3,B,same_B,same_B,B,completed,,960662535.1307154,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_Os,-Os,B,same_B,same_B,B,completed,,478685436.8110644,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_O2,-O2,B,same_B,same_B,B,completed,,5000069767441.86,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_O3,-O3,B,same_B,same_B,B,completed,,4777844444444.444,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_Os,-Os,B,same_B,same_B,B,completed,,394844323.31973124,1.0
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,completed,,446226326.98593885,1.0
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,completed,,946320186.2684255,1.0
BM_SYN_L,binary,binary,off,B3,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,completed,,486608274.4885026,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,completed,,4673978260869.565,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,completed,,4777844444444.444,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,completed,,345201129.032776,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,completed,,411216687.1315837,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,completed,,881268188.7117268,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,completed,,448942390.0106492,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,completed,,4300060000000.0,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,completed,,3981537037037.037,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,completed,,362438112.4486483,1.0
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,completed,,433589913.7091359,1.0
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,completed,,947936230.8106059,1.0
BM_SYN_L,binary,binary,off,B3,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,completed,,471205094.9383733,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,completed,,4886568181818.183,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,completed,,4479354166666.667,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,completed,,365085995.37803495,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,completed,,444127027.4066546,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,completed,,968631178.7072244,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,completed,,492713868.9710961,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,completed,,4777977777777.778,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,completed,,4674108695652.174,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,completed,,388149830.3946506,1.0
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,451895147.90014166,1.0
BM_SYN_L,binary,binary,off,B3,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,946342429.5774648,1.0
BM_SYN_L,binary,binary,off,B3,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,448425882.4756244,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,4134788461538.4614,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,3981648148148.148,1.0
BM_SYN_L,binary,binary,off,B3,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,348750148.00985545,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,398797721.5692312,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,876367993.9349722,1.0
BM_SYN_L,binary,binary,off,B4,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,437247449.32717556,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,4300180000000.0,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,4056773584905.6606,1.0
BM_SYN_L,binary,binary,off,B4,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,370037828.3302871,1.0
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,192328300.5062048,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,213620466.96472925,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,186815707.50229165,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,3772087719298.2456,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,4215862745098.039,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,186654987.47293615,11.330257575503497
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,205850308.09235495,4.457360018781547
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,238510911.140101,4.457360018781547
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,199648076.95879066,4.457360018781547
BM_SYN_L,coarse,coarse,off,B4,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,3839446428571.4287,4.457360018781547
BM_SYN_L,coarse,coarse,off,B4,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,4574659574468.085,4.457360018781547
BM_SYN_L,coarse,coarse,off,B4,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,225200446.1924388,4.457360018781547
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_O2,-O2,B,same_B,same_B,B,completed,,198183740.4953787,12.214125885281758
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_O3,-O3,B,same_B,same_B,B,completed,,216763772.1209384,12.214125885281758
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_Os,-Os,B,same_B,same_B,B,completed,,182900644.6519747,12.214125885281758
BM_SYN_L,coarse,coarse,off,B3,clang,clang_O2,-O2,B,same_B,same_B,B,completed,,2590397590361.446,12.214125885281758
BM_SYN_L,coarse,coarse,off,B3,clang,clang_O3,-O3,B,same_B,same_B,B,completed,,3839339285714.2856,12.214125885281758
BM_SYN_L,coarse,coarse,off,B3,clang,clang_Os,-Os,B,same_B,same_B,B,completed,,206708212.83534336,12.214125885281758
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_O2,-O2,B,same_B,same_B,B,completed,,230614197.4845169,4.239411253521186
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_O3,-O3,B,same_B,same_B,B,completed,,270917022.4240561,4.239411253521186
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_Os,-Os,B,same_B,same_B,B,completed,,218584284.92419803,4.239411253521186
BM_SYN_L,coarse,coarse,off,B4,clang,clang_O2,-O2,B,same_B,same_B,B,completed,,4574531914893.617,4.239411253521186
BM_SYN_L,coarse,coarse,off,B4,clang,clang_O3,-O3,B,same_B,same_B,B,completed,,4886431818181.818,4.239411253521186
BM_SYN_L,coarse,coarse,off,B4,clang,clang_Os,-Os,B,same_B,same_B,B,completed,,226434548.1640627,4.239411253521186
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,completed,,196251377.16341305,12.214125885281758
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,completed,,223802232.370095,12.214125885281758
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,completed,,192662096.00890356,12.214125885281758
BM_SYN_L,coarse,coarse,off,B3,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,completed,,3771982456140.3506,12.214125885281758
BM_SYN_L,coarse,coarse,off,B3,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,completed,,4387816326530.6123,12.214125885281758
BM_SYN_L,coarse,coarse,off,B3,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,completed,,194186235.54913294,12.214125885281758
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_O2,-O2,A,A_to_B,A_to_B,B,completed,,220798519.5409098,4.377189852267623
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_O3,-O3,A,A_to_B,A_to_B,B,completed,,250074730.59185466,4.377189852267623
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_Os,-Os,A,A_to_B,A_to_B,B,completed,,204444659.97999322,4.377189852267623
BM_SYN_L,coarse,coarse,off,B4,clang,clang_O2,-O2,A,A_to_B,A_to_B,B,completed,,4387816326530.6123,4.377189852267623
BM_SYN_L,coarse,coarse,off,B4,clang,clang_O3,-O3,A,A_to_B,A_to_B,B,completed,,3909145454545.4546,4.377189852267623
BM_SYN_L,coarse,coarse,off,B4,clang,clang_Os,-Os,A,A_to_B,A_to_B,B,completed,,215163727.30429628,4.377189852267623
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,completed,,193410640.37831336,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,completed,,208820601.47528005,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,completed,,186103256.15132073,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,completed,,3909254545454.5454,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,completed,,3981648148148.148,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,completed,,185510910.17333758,11.330257575503497
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_O2,-O2,B,B_to_A,B_to_A,A,completed,,213186046.11963105,4.677653312763067
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_O3,-O3,B,B_to_A,B_to_A,A,completed,,236911464.93306154,4.677653312763067
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_Os,-Os,B,B_to_A,B_to_A,A,completed,,207759442.02981177,4.677653312763067
BM_SYN_L,coarse,coarse,off,B4,clang,clang_O2,-O2,B,B_to_A,B_to_A,A,completed,,4215862745098.039,4.677653312763067
BM_SYN_L,coarse,coarse,off,B4,clang,clang_O3,-O3,B,B_to_A,B_to_A,A,completed,,3467887096774.1934,4.677653312763067
BM_SYN_L,coarse,coarse,off,B4,clang,clang_Os,-Os,B,B_to_A,B_to_A,A,completed,,210252458.6284486,4.677653312763067
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,192966443.1939546,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,221503025.70769832,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,193926651.89278015,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,3772087719298.2456,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,3772087719298.2456,11.330257575503497
BM_SYN_L,coarse,coarse,off,B3,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,195495783.83253896,11.330257575503497
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_O2,-O2,uniform,uniform,uniform,A,completed,,213674602.10982415,4.482715107406973
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_O3,-O3,uniform,uniform,uniform,A,completed,,241684979.62624702,4.482715107406973
BM_SYN_L,coarse,coarse,off,B4,gcc,gcc_Os,-Os,uniform,uniform,uniform,A,completed,,206211996.24038517,4.482715107406973
BM_SYN_L,coarse,coarse,off,B4,clang,clang_O2,-O2,uniform,uniform,uniform,A,completed,,4479354166666.667,4.482715107406973
BM_SYN_L,coarse,coarse,off,B4,clang,clang_O3,-O3,uniform,uniform,uniform,A,completed,,4574659574468.085,4.482715107406973
BM_SYN_L,coarse,coarse,off,B4,clang,clang_Os,-Os,uniform,uniform,uniform,A,completed,,213611340.99586406,4.482715107406973
BM_SYN_L,coarse,coarse,on,B3,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,192815890.95148417,11.330257575503497
BM_SYN_L,coarse,coarse,on,B3,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,221114865.9071603,11.330257575503497
BM_SYN_L,coarse,coarse,on,B3,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,189979235.69692954,11.330257575503497
BM_SYN_L,coarse,coarse,on,B3,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,4387938775510.204,11.330257575503497
BM_SYN_L,coarse,coarse,on,B3,clang,clang_O3,-O3,A,same_A,same_A,A,completed,,4479354166666.667,11.330257575503497
BM_SYN_L,coarse,coarse,on,B3,clang,clang_Os,-Os,A,same_A,same_A,A,completed,,192540660.19876528,11.330257575503497
BM_SYN_L,coarse,coarse,on,B4,gcc,gcc_O2,-O2,A,same_A,same_A,A,completed,,215631528.22197685,4.457360018781547
BM_SYN_L,coarse,coarse,on,B4,gcc,gcc_O3,-O3,A,same_A,same_A,A,completed,,238402746.28467646,4.457360018781547
BM_SYN_L,coarse,coarse,on,B4,gcc,gcc_Os,-Os,A,same_A,same_A,A,completed,,206925656.16747382,4.457360018781547
BM_SYN_L,coarse,coarse,on,B4,clang,clang_O2,-O2,A,same_A,same_A,A,completed,,4479354166666.667,4.457360018781547
